Molecule ChEMBL ID,mw,mw_H,qed,max_charge,min_charge,max_abs_charge,min_abs_charge,aliphaticCarbocycles,aliphaticHeterocycles,aliphaticRings,aromaticCarbocycles,aromaticHeterocycles,aromaticRings,HAcceptors,HDonors,heteroatoms,rotatableBonds,saturatedCarbocycles,saturatedHeterocycles,satureatedRings,ringCount,molLogP,molMR
CHEMBL3353590,476.904,456.744,0.616616262,0.417444189,-0.477639243,0.477639243,0.417444189,1,0,1,1,1,2,4,1,11,6,1,0,1,3,5.2276,108.7571
CHEMBL2324349,523.529,506.393,0.29446095,0.418732654,-0.477639243,0.477639243,0.418732654,0,0,0,3,1,4,4,1,11,6,0,0,0,4,6.46132,124.7341
CHEMBL4238688,437.421,419.277,0.467574383,0.41775465,-0.496768194,0.496768194,0.41775465,0,0,0,2,2,4,4,1,8,5,0,0,0,4,5.1766,113.2852
CHEMBL3353591,493.891,474.739,0.632578377,0.417444189,-0.477639243,0.477639243,0.417444189,0,1,1,1,1,2,6,1,13,7,0,1,1,3,2.9795,109.4411
CHEMBL3353599,556.843,544.747,0.376075793,0.418732654,-0.477639243,0.477639243,0.418732654,0,0,0,2,1,3,4,1,15,6,0,0,0,3,6.0054,112.4211
CHEMBL3682544,518.468,502.34,0.35942424,0.435782852,-0.544815108,0.544815108,0.435782852,0,0,0,2,2,4,6,0,12,6,0,0,0,4,3.85512,119.8183
CHEMBL3682553,517.48,500.344,0.352508937,0.418732654,-0.544815108,0.544815108,0.418732654,0,0,0,3,1,4,5,0,11,6,0,0,0,4,4.46012,122.0233
CHEMBL3682580,526.589,503.405,0.26360165,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,4,1,8,7,0,0,0,5,6.44302,145.0861
CHEMBL3682552,524.598,500.406,0.251282652,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,4,1,5,5,1,8,8,0,0,0,5,6.42922,146.2081
CHEMBL3682569,500.62,472.396,0.363587225,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.76172,140.8811
CHEMBL3682575,502.592,476.384,0.381776544,0.33517965,-0.487232101,0.487232101,0.33517965,0,1,1,3,1,4,5,1,8,6,0,0,0,5,5.35042,138.1031
CHEMBL3682582,529.516,509.356,0.349416244,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,3,1,4,6,0,11,7,0,0,0,4,4.50924,128.4833
CHEMBL3687343,504.583,479.383,0.331206019,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,8,8,1,0,1,5,5.72852,136.0781
CHEMBL3687346,594.558,571.374,0.240977365,0.456276215,-0.477639243,0.477639243,0.456276215,0,0,0,3,1,4,5,2,13,8,0,0,0,4,6.04202,140.2649
CHEMBL3687356,550.608,530.448,0.243722052,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,2,5,5,1,10,7,1,0,1,6,6.6988,142.2291
CHEMBL3687372,557.018,533.834,0.257993838,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,10,8,1,0,1,5,6.79212,141.3201
CHEMBL3687376,522.573,498.381,0.300437358,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.13872,136.3101
CHEMBL3687386,570.589,545.389,0.252641636,0.572596301,-0.477639243,0.572596301,0.477639243,1,0,1,3,1,4,5,1,11,8,1,0,1,5,6.72134,143.0871
CHEMBL3687319,534.487,516.343,0.306895305,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.67462,126.3331
CHEMBL3687323,532.496,513.344,0.331030751,0.572596301,-0.492182352,0.572596301,0.492182352,0,0,0,3,1,4,6,1,12,8,0,0,0,4,5.2357,128.1901
CHEMBL3944579,496.442,480.314,0.435579726,0.418745681,-0.444149012,0.444149012,0.418745681,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.60122,116.2767
CHEMBL3948210,541.458,525.33,0.376079063,0.422072243,-0.477967837,0.477967837,0.422072243,0,0,0,1,3,4,9,1,15,6,0,0,0,4,3.1562,123.5747
CHEMBL4248426,475.392,460.272,0.358509325,0.41775465,-0.339521242,0.41775465,0.339521242,0,0,0,2,2,4,3,1,10,4,0,0,0,4,6.1868,111.7352
CHEMBL1288716,194.665,183.577,0.757249925,0.045734986,-0.360887824,0.360887824,0.045734986,0,0,0,1,1,2,1,2,3,2,0,0,0,2,2.3225,56.0671
CHEMBL3687406,593.525,574.373,0.246396848,0.420094736,-0.544815108,0.544815108,0.420094736,1,0,1,3,1,4,5,0,13,8,1,0,1,5,5.6535,133.9043
CHEMBL3687408,520.01,497.834,0.306684955,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,5.78202,141.1791
CHEMBL3577897,426.472,404.296,0.4595927,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,4,2,6,7,0,0,0,4,4.309,121.2866
CHEMBL3577886,429.451,409.291,0.472759348,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,4,1,7,6,0,0,0,4,4.8707,117.6278
CHEMBL3577880,453.513,429.321,0.343207278,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,4,0,4,2,1,5,7,0,0,0,4,6.5945,129.9678
CHEMBL4750971,437.902,416.734,0.636260577,0.256663566,-0.367573492,0.367573492,0.256663566,1,0,1,2,1,3,3,1,7,5,0,0,0,4,4.53882,115.9929
CHEMBL3968269,434.521,412.345,0.523007075,0.330438417,-0.301672047,0.330438417,0.301672047,0,0,0,2,2,4,7,1,8,5,0,0,0,4,3.1043,123.6917
CHEMBL3577903,428.488,404.296,0.412493529,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,2,2,4,4,1,6,7,0,0,0,4,5.62812,121.4948
CHEMBL3577902,444.918,423.75,0.396208975,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.99,124.8848
CHEMBL3577896,414.436,395.284,0.486460296,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,3,1,4,3,1,6,6,0,0,0,4,4.9147,115.1218
CHEMBL3577892,442.49,419.306,0.410667147,0.335461888,-0.477631915,0.477631915,0.335461888,0,0,0,3,1,4,3,1,6,6,0,0,0,4,5.78412,124.5698
CHEMBL3577891,446.453,426.293,0.417687584,0.338191689,-0.477562904,0.477562904,0.338191689,0,0,0,3,1,4,3,1,7,6,0,0,0,4,5.6148,119.7908
CHEMBL3577888,417.48,393.288,0.612109125,0.335189703,-0.477639123,0.477639123,0.335189703,1,0,1,3,0,3,2,1,5,6,0,0,0,4,5.0287,116.1063
CHEMBL3576881,417.44,397.28,0.498517416,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,2,2,4,4,1,7,6,0,0,0,4,4.5752,113.2818
CHEMBL3235968,362.395,341.227,0.819942884,0.415909861,-0.335792013,0.415909861,0.335792013,0,1,1,2,0,2,1,1,6,2,0,0,0,3,4.7709,93.8067
CHEMBL3235971,478.436,458.276,0.419435872,0.415909861,-0.322283651,0.415909861,0.322283651,0,1,1,3,0,3,1,1,9,3,0,0,0,4,6.6661,113.9087
CHEMBL3235972,450.382,434.254,0.440117701,0.415909861,-0.307811871,0.415909861,0.307811871,0,1,1,3,0,3,1,1,9,2,0,0,0,4,6.5734,105.7477
CHEMBL3353601,580.934,561.782,0.314779118,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,1,3,4,1,14,7,0,0,0,3,6.6874,126.5421
CHEMBL3687403,582.6,557.4,0.228731207,0.572596301,-0.477639243,0.572596301,0.477639243,2,0,2,3,1,4,5,1,11,9,2,0,2,6,6.9819,145.5881
CHEMBL3898642,392.886,371.718,0.656255492,0.254810415,-0.367573493,0.367573493,0.254810415,0,0,0,3,0,3,2,1,5,6,0,0,0,3,4.77,110.8559
CHEMBL3687360,536.6,510.392,0.276718391,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.52882,140.9271
CHEMBL4237618,409.314,397.218,0.647179565,0.418721786,-0.339373337,0.418721786,0.339373337,0,0,0,1,2,3,3,2,10,4,0,0,0,3,3.5863,91.9689
CHEMBL2442014,386.923,359.707,0.785560917,0.257357484,-0.488073086,0.488073086,0.257357484,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651,109.1679
CHEMBL2442013,386.923,359.707,0.785560917,0.257357484,-0.488073086,0.488073086,0.257357484,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651,109.1679
CHEMBL2442021,366.505,336.265,0.828875184,0.257357484,-0.488062578,0.488062578,0.257357484,1,0,1,2,0,2,3,1,4,6,1,0,1,3,4.30602,108.8949
CHEMBL2442033,378.516,348.276,0.803355958,0.257617553,-0.488073099,0.488073099,0.257617553,2,0,2,2,0,2,3,1,4,6,2,0,2,4,4.5302,111.2559
CHEMBL1955989,370.418,349.25,0.536941791,0.416507198,-0.338462603,0.416507198,0.338462603,1,0,1,2,1,3,1,1,5,3,1,0,1,4,6.8422,102.1407
CHEMBL2443060,456.848,436.688,0.657597921,0.572596317,-0.485071775,0.572596317,0.485071775,0,2,2,2,0,2,4,2,10,2,0,1,1,4,5.1212,107.3385
CHEMBL2443070,454.832,436.688,0.670874517,0.572596317,-0.484335695,0.572596317,0.484335695,0,2,2,2,0,2,4,1,10,2,0,1,1,4,5.2705,106.7092
CHEMBL3687410,540.523,521.371,0.259446269,0.572596301,-0.405799676,0.572596301,0.405799676,0,0,0,3,1,4,6,1,12,7,0,0,0,4,5.0482,132.495
CHEMBL3935137,492.454,476.326,0.440530377,0.418722177,-0.301672047,0.418722177,0.301672047,0,0,0,2,2,4,7,1,12,4,0,0,0,4,3.6998,119.2737
CHEMBL3235977,416.378,400.25,0.610053256,0.415909861,-0.311465532,0.415909861,0.311465532,0,1,1,2,1,3,3,1,9,2,0,0,0,4,4.8141,101.1477
CHEMBL3235966,397.4,379.256,0.639499245,0.415909861,-0.313048654,0.415909861,0.313048654,0,1,1,2,1,3,2,1,7,2,0,0,0,4,5.28,103.3947
CHEMBL3235969,416.365,398.221,0.661282791,0.415909861,-0.326375516,0.415909861,0.326375516,0,1,1,2,0,2,1,1,9,2,0,0,0,3,5.3133,94.1877
CHEMBL3235974,415.39,398.254,0.568415524,0.415909861,-0.313045738,0.415909861,0.313045738,0,1,1,2,1,3,2,1,8,2,0,0,0,4,5.4191,103.3527
CHEMBL3974529,521.538,503.394,0.313026445,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,7,0,0,0,4,6.20202,126.4571
CHEMBL3892970,515.47,502.366,0.409668831,0.572697674,-0.402652395,0.572697674,0.402652395,0,0,0,1,3,4,10,1,15,5,0,0,0,4,3.0361,116.6267
CHEMBL3687354,522.573,498.381,0.300437358,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,9,8,1,0,1,5,6.13872,136.3101
CHEMBL3687370,523.035,503.883,0.274632827,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,6.50502,140.0851
CHEMBL3687382,539.919,522.783,0.345436339,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,2,2,4,6,1,13,7,0,0,0,4,5.219,125.6191
CHEMBL3687394,570.589,545.389,0.293429286,0.421196328,-0.477639243,0.477639243,0.421196328,1,0,1,3,1,4,5,1,11,7,0,0,0,5,5.98712,142.7551
CHEMBL3687413,569.483,552.347,0.290162864,0.572596301,-0.405799676,0.572596301,0.405799676,0,0,0,3,1,4,5,1,14,7,0,0,0,4,5.6466,128.1987
CHEMBL3920106,496.442,480.314,0.435579726,0.416013931,-0.444149012,0.444149012,0.416013931,0,0,0,1,3,4,8,1,13,4,0,0,0,4,3.60122,116.2767
CHEMBL3682558,472.566,448.374,0.382951032,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,7,1,0,1,5,5.51432,131.6671
CHEMBL3682565,536.029,511.837,0.306648075,0.265305127,-0.544815108,0.544815108,0.265305127,1,0,1,3,1,4,6,0,9,9,1,0,1,5,4.74442,140.2923
CHEMBL3682568,500.62,472.396,0.358238333,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,7,6,0,0,0,5,5.86072,141.0391
CHEMBL3682591,584.494,566.35,0.247529768,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,14,7,0,0,0,4,6.55432,131.3771
CHEMBL3682608,530.524,509.356,0.32234802,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,7,0,0,0,4,5.84394,131.1121
CHEMBL3682615,549.934,532.798,0.32652748,0.572596301,-0.544815108,0.572596301,0.544815108,0,0,0,3,1,4,6,0,12,7,0,0,0,4,4.85422,128.7563
CHEMBL3682619,515.489,497.345,0.365881793,0.572596468,-0.544815108,0.572596468,0.544815108,0,0,0,3,1,4,6,0,11,7,0,0,0,4,4.20082,123.7463
CHEMBL3687320,534.487,516.343,0.306895305,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.67462,126.3331
CHEMBL3687322,615.811,600.691,0.234193784,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,13,7,0,0,0,4,6.643,134.3481
CHEMBL3687326,514.525,493.357,0.281197783,0.572596301,-0.405799676,0.572596301,0.405799676,0,0,0,3,1,4,5,0,10,7,0,0,0,4,6.03992,129.4203
CHEMBL3687327,581.366,565.238,0.288239939,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,12,7,0,0,0,4,5.9896,129.3381
CHEMBL3687328,530.524,509.356,0.309844309,0.572596301,-0.477639243,0.572596301,0.477639243,0,0,0,3,1,4,5,1,11,8,0,0,0,4,5.7895,131.0161
CHEMBL3687331,484.557,462.381,0.365419609,0.265357249,-0.544815108,0.544815108,0.265357249,0,0,0,3,2,5,6,0,8,6,0,0,0,5,3.79392,133.5403
CHEMBL3687334,533.029,509.845,0.295997919,0.265357251,-0.544815108,0.544815108,0.265357251,0,0,0,3,2,5,6,0,9,7,0,0,0,5,4.93022,143.2433
CHEMBL3687341,562.541,540.365,0.286361735,0.420763734,-0.477639243,0.477639243,0.420763734,0,0,0,3,1,4,5,2,12,7,0,0,0,4,5.54582,135.2759
CHEMBL3687351,542.535,521.367,0.320004152,0.572596462,-0.477639243,0.572596462,0.477639243,1,0,1,3,1,4,5,1,11,6,0,0,0,5,6.02282,133.7331
CHEMBL3687357,582.048,557.856,0.240806873,0.276942431,-0.544815108,0.544815108,0.276942431,2,0,2,3,1,4,5,0,10,9,2,0,2,6,6.0264,145.9293
CHEMBL3687395,608.585,583.385,0.212695539,0.456287383,-0.477639243,0.477639243,0.456287383,0,0,0,3,1,4,5,1,13,9,0,0,0,4,6.69612,145.0551
CHEMBL3687405,577.532,563.42,0.248621344,0.42009474,-0.544815108,0.544815108,0.42009474,0,0,0,3,2,5,6,0,13,6,0,0,0,5,5.5055,132.6273
CHEMBL3577906,435.43,416.278,0.475865037,0.335189703,-0.477639123,0.477639123,0.335189703,0,0,0,2,2,4,4,1,8,6,0,0,0,4,4.7143,113.2398
CHEMBL3965541,440.912,423.776,0.527685361,0.330438417,-0.301672047,0.330438417,0.301672047,0,0,0,2,2,4,7,1,9,4,0,0,0,4,3.1953,119.3237
CHEMBL3687336,487.561,464.377,0.374975396,0.265414393,-0.544815108,0.544815108,0.265414393,1,0,1,2,2,4,7,0,9,8,1,0,1,5,3.04472,129.0813
CHEMBL3687347,490.556,467.372,0.398152267,0.33517965,-0.477639243,0.477639243,0.33517965,1,0,1,3,1,4,4,1,8,6,0,0,0,5,5.26472,131.6751
CHEMBL4237740,459.312,445.2,0.597243258,0.417754659,-0.326553492,0.417754659,0.326553492,0,0,0,1,1,2,2,2,13,4,0,0,0,2,5.4586,89.7104
CHEMBL3899728,412.411,393.259,0.644492956,0.415920627,-0.36757365,0.415920627,0.36757365,0,0,0,3,0,3,2,1,7,6,0,0,0,3,4.5744,106.1369
CHEMBL3917717,388.467,364.275,0.661518149,0.254810426,-0.496756569,0.496756569,0.254810426,0,0,0,3,0,3,3,1,5,7,0,0,0,3,4.1252,112.3979
CHEMBL3943602,380.469,360.309,0.680276787,0.26467167,-0.496756759,0.496756759,0.26467167,0,0,0,2,1,3,4,1,6,7,0,0,0,3,3.6257,105.5639
CHEMBL3952818,312.369,292.209,0.888569363,0.254325864,-0.496756759,0.496756759,0.254325864,0,0,0,2,0,2,3,1,5,6,0,0,0,2,2.2114,87.9659
CHEMBL4446849,335.281,323.185,0.828361915,0.415910214,-0.477583332,0.477583332,0.415910214,0,0,0,2,0,2,2,2,7,4,0,0,0,2,4.0555,82.509
CHEMBL4454519,346.18,334.084,0.82789524,0.337311268,-0.477583332,0.477583332,0.337311268,0,0,0,2,0,2,2,2,5,4,0,0,0,2,3.7992,85.207
CHEMBL1086310,355.398,334.23,0.761153746,0.331703437,-0.324539655,0.331703437,0.324539655,0,0,0,1,2,3,7,1,8,4,0,0,0,3,1.1958,99.3757
CHEMBL4533807,371.521,338.257,0.343852001,0.174519003,-0.394546368,0.394546368,0.174519003,3,0,3,0,0,0,4,2,4,4,2,0,2,3,3.4311,106.8385
CHEMBL4249999,425.332,412.228,0.596690808,0.41775465,-0.339472713,0.41775465,0.339472713,0,0,0,1,2,3,3,1,10,4,0,0,0,3,5.0336,94.2292
CHEMBL4247268,449.354,436.25,0.534485856,0.41775465,-0.339521562,0.41775465,0.339521562,0,0,0,2,1,3,3,1,10,4,0,0,0,3,5.51028,101.1492
CHEMBL2443065,431.867,414.731,0.674208352,0.433761401,-0.485281042,0.485281042,0.433761401,0,2,2,1,1,2,4,1,10,1,0,1,1,4,5.207,100.0737
CHEMBL3973096,428.485,407.317,0.564616668,0.264187109,-0.492857739,0.492857739,0.264187109,0,0,0,2,1,3,5,1,8,9,0,0,0,3,3.6025,111.9799
CHEMBL4073922,691.636,653.332,0.211195204,0.415932181,-0.342490183,0.415932181,0.342490183,1,2,3,3,1,4,4,1,9,7,1,2,3,7,8.5525,178.4242
CHEMBL3914798,551.456,527.264,0.388788884,0.330582904,-0.489909773,0.489909773,0.330582904,0,0,0,1,3,4,10,1,13,6,0,0,0,4,3.9276,141.3647
CHEMBL4517528,301.729,289.633,0.8463908,0.337311268,-0.477583332,0.477583332,0.337311268,0,0,0,2,0,2,2,2,5,4,0,0,0,2,3.6901,82.517
CHEMBL2443075,440.393,420.233,0.66969542,0.572596317,-0.483557973,0.572596317,0.483557973,0,2,2,2,0,2,4,2,10,2,0,1,1,4,4.6069,102.2865
CHEMBL2443074,485.3,465.14,0.572830312,0.415912065,-0.485452128,0.485452128,0.415912065,0,2,2,2,0,2,3,2,9,1,0,1,1,4,5.3505,108.3475
CHEMBL2443086,440.849,420.689,0.658039564,0.572596317,-0.485281042,0.572596317,0.485281042,0,2,2,2,0,2,3,1,9,2,0,1,1,4,5.6303,106.0827
CHEMBL2443085,469.301,449.141,0.568809202,0.415912065,-0.48566127,0.48566127,0.415912065,0,2,2,2,0,2,2,1,8,1,0,1,1,4,5.8596,107.0917
CHEMBL2442037,366.505,336.265,0.790654792,0.257366935,-0.488073101,0.488073101,0.257366935,1,0,1,2,0,2,3,1,4,7,1,0,1,3,4.3877,108.7749
CHEMBL3235965,397.4,379.256,0.639499245,0.415909861,-0.313047988,0.415909861,0.313047988,0,1,1,2,1,3,2,1,7,2,0,0,0,4,5.28,103.3947
CHEMBL2032210,414.402,396.258,0.510888612,0.415909861,-0.313048665,0.415909861,0.313048665,0,1,1,3,0,3,1,1,7,2,0,0,0,4,6.0241,105.5577
CHEMBL3235980,422.41,405.274,0.620921511,0.415909861,-0.311468819,0.415909861,0.311468819,0,1,1,2,1,3,3,1,8,2,0,0,0,4,5.15168,108.1097
CHEMBL3235982,417.353,400.217,0.719903833,0.432830968,-0.32637551,0.432830968,0.32637551,0,1,1,1,1,2,2,1,10,2,0,0,0,3,4.7083,91.9827
CHEMBL3235984,435.343,419.215,0.686159333,0.418721786,-0.326374729,0.418721786,0.326374729,0,1,1,1,1,2,2,1,11,2,0,0,0,3,4.8474,91.9407
CHEMBL2442015,386.923,359.707,0.785560917,0.257357484,-0.488072178,0.488072178,0.257357484,1,0,1,2,0,2,3,1,5,6,1,0,1,3,4.651,109.1679
CHEMBL4647444,396.49,372.298,0.50136325,0.322967083,-0.467833217,0.467833217,0.322967083,0,1,1,3,1,4,3,1,4,4,0,0,0,5,4.8572,118.0767
CHEMBL3235964,397.4,379.256,0.639499245,0.415909861,-0.313011817,0.415909861,0.313011817,0,1,1,2,1,3,2,1,7,2,0,0,0,4,5.28,103.3947
CHEMBL3235961,421.422,403.278,0.572280847,0.415909861,-0.313048113,0.415909861,0.313048113,0,1,1,3,0,3,2,1,7,2,0,0,0,4,5.75668,110.3147
CHEMBL3235979,398.388,381.252,0.682275742,0.415909861,-0.311468142,0.415909861,0.311468142,0,1,1,1,2,3,3,1,8,2,0,0,0,4,4.675,101.1897
CHEMBL3682559,501.584,476.384,0.342529533,0.26530512,-0.544815108,0.544815108,0.26530512,1,0,1,3,1,4,6,0,8,9,1,0,1,5,4.09102,135.2823
CHEMBL3682599,520.01,497.834,0.306684955,0.33517965,-0.477639243,0.477639243,0.33517965,0,0,0,3,2,5,5,1,9,6,0,0,0,5,5.78202,141.1791
CHEMBL2443078,440.393,420.233,0.66969542,0.572596317,-0.483557973,0.572596317,0.483557973,0,2,2,2,0,2,4,2,10,2,0,1,1,4,4.6069,102.2865
CHEMBL2443084,424.85,404.69,0.632855132,0.415912065,-0.485281042,0.485281042,0.415912065,0,2,2,2,0,2,2,1,8,1,0,1,1,4,5.7505,104.4017
CHEMBL3235976,415.39,398.254,0.568415524,0.415909861,-0.311468819,0.415909861,0.311468819,0,1,1,2,1,3,2,1,8,2,0,0,0,4,5.4191,103.3527
CHEMBL3353572,470.856,456.744,0.55627185,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,1,3,4,1,11,6,0,0,0,3,4.8475,107.4611
CHEMBL3353588,484.883,468.755,0.515628351,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,1,3,4,1,11,7,0,0,0,3,4.89,112.3281
CHEMBL3353598,488.846,475.742,0.494041114,0.417444189,-0.477639243,0.477639243,0.417444189,0,0,0,2,1,3,4,1,12,6,0,0,0,3,4.9866,107.4191
CHEMBL3353603,535.931,518.795,0.433250315,0.417444189,-0.477639243,0.477639243,0.417444189,1,0,1,2,1,3,5,1,12,7,1,0,1,4,5.40268,123.9861
CHEMBL3682548,431.493,412.341,0.467218981,0.26530512,-0.544815108,0.544815108,0.26530512,0,0,0,3,1,4,5,0,7,6,0,0,0,4,3.30222,117.0633
